"No.","Time","Source","Destination","Protocol","Length","Info"
"2075","28.014098113","10.136.28.34","192.168.126.128","TCP","60","4  >  53320 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2076","28.014545421","10.136.28.34","192.168.126.128","TCP","60","1041  >  34312 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2077","28.014698258","10.136.28.34","192.168.126.128","TCP","60","2382  >  41354 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2078","28.014851177","10.136.28.34","192.168.126.128","TCP","60","1076  >  47984 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2079","28.015009695","10.136.28.34","192.168.126.128","TCP","60","1122  >  54012 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2080","28.015178474","10.136.28.34","192.168.126.128","TCP","60","1  >  36798 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2081","28.015178584","10.136.28.34","192.168.126.128","TCP","60","24  >  48688 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2082","28.015716413","10.136.28.34","192.168.126.128","TCP","60","1213  >  41776 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2083","28.015716853","10.136.28.34","192.168.126.128","TCP","60","593  >  52338 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2084","28.015951185","10.136.28.34","192.168.126.128","TCP","60","9009  >  38348 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2085","28.016182160","10.136.28.34","192.168.126.128","TCP","60","28201  >  39928 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2086","28.016182420","10.136.28.34","192.168.126.128","TCP","60","49163  >  40180 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2087","28.016407023","10.136.28.34","192.168.126.128","TCP","60","1096  >  39622 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2088","28.018170059","10.136.28.34","192.168.126.128","TCP","60","31337  >  46874 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2089","28.084168189","192.168.126.128","10.136.28.34","TCP","74","49994  >  7103 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454092 TSecr=0 WS=128"
"2090","28.084358277","192.168.126.128","10.136.28.34","TCP","74","60036  >  3546 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454092 TSecr=0 WS=128"
"2091","28.084448787","192.168.126.128","10.136.28.34","TCP","74","51862  >  2608 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2092","28.084539428","192.168.126.128","10.136.28.34","TCP","74","34644  >  2638 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2093","28.084630199","192.168.126.128","10.136.28.34","TCP","74","52584  >  5061 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2094","28.084704900","192.168.126.128","10.136.28.34","TCP","74","50012  >  32777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2095","28.084749203","192.168.126.128","10.136.28.34","TCP","74","57110  >  1839 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2096","28.084791132","192.168.126.128","10.136.28.34","TCP","74","54536  >  5190 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2097","28.084916669","192.168.126.128","10.136.28.34","TCP","74","57758  >  3784 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2098","28.084969638","192.168.126.128","10.136.28.34","TCP","74","47988  >  3268 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2099","28.085012669","192.168.126.128","10.136.28.34","TCP","74","41302  >  617 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2100","28.085055991","192.168.126.128","10.136.28.34","TCP","74","34358  >  9944 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2101","28.085099693","192.168.126.128","10.136.28.34","TCP","74","35526  >  8600 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2102","28.085141372","192.168.126.128","10.136.28.34","TCP","74","52212  >  1145 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2103","28.085184062","192.168.126.128","10.136.28.34","TCP","74","34638  >  843 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2104","28.085289962","192.168.126.128","10.136.28.34","TCP","74","51320  >  6692 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2105","28.085358000","192.168.126.128","10.136.28.34","TCP","74","42248  >  27715 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454093 TSecr=0 WS=128"
"2106","28.085402414","192.168.126.128","10.136.28.34","TCP","74","60248  >  30718 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2107","28.085472395","192.168.126.128","10.136.28.34","TCP","74","42558  >  2065 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2108","28.085540574","192.168.126.128","10.136.28.34","TCP","74","59774  >  1000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2109","28.085605236","192.168.126.128","10.136.28.34","TCP","74","42770  >  1036 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2110","28.085678864","192.168.126.128","10.136.28.34","TCP","74","34314  >  6 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2111","28.085721785","192.168.126.128","10.136.28.34","TCP","74","43074  >  9898 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2112","28.085795153","192.168.126.128","10.136.28.34","TCP","74","43314  >  1031 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2113","28.085840609","192.168.126.128","10.136.28.34","TCP","74","40934  >  10009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2114","28.085906072","192.168.126.128","10.136.28.34","TCP","74","49060  >  1310 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2115","28.085978950","192.168.126.128","10.136.28.34","TCP","74","34034  >  7800 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2116","28.086022722","192.168.126.128","10.136.28.34","TCP","74","35150  >  1060 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2117","28.086095820","192.168.126.128","10.136.28.34","TCP","74","40386  >  8333 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2118","28.086150453","192.168.126.128","10.136.28.34","TCP","74","36692  >  254 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2119","28.086223490","192.168.126.128","10.136.28.34","TCP","74","36884  >  8082 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2120","28.086275578","192.168.126.128","10.136.28.34","TCP","74","49414  >  3995 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2121","28.086375216","192.168.126.128","10.136.28.34","TCP","74","33558  >  2144 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454094 TSecr=0 WS=128"
"2122","28.086426963","192.168.126.128","10.136.28.34","TCP","74","57318  >  49160 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2123","28.086507365","192.168.126.128","10.136.28.34","TCP","74","36048  >  2126 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2124","28.086557780","192.168.126.128","10.136.28.34","TCP","74","38338  >  280 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2125","28.086601753","192.168.126.128","10.136.28.34","TCP","74","34590  >  3828 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2126","28.086681303","192.168.126.128","10.136.28.34","TCP","74","59398  >  8081 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2127","28.086726478","192.168.126.128","10.136.28.34","TCP","74","49892  >  1137 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2128","28.086806869","192.168.126.128","10.136.28.34","TCP","74","33038  >  3580 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2129","28.086872282","192.168.126.128","10.136.28.34","TCP","74","57284  >  9485 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2130","28.087184771","192.168.126.128","10.136.28.34","TCP","74","56158  >  4443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2131","28.087376342","192.168.126.128","10.136.28.34","TCP","74","60078  >  1141 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454095 TSecr=0 WS=128"
"2132","28.087440583","192.168.126.128","10.136.28.34","TCP","74","48324  >  4900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2133","28.087483604","192.168.126.128","10.136.28.34","TCP","74","48314  >  465 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2134","28.087525573","192.168.126.128","10.136.28.34","TCP","74","51668  >  35500 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2135","28.087571018","192.168.126.128","10.136.28.34","TCP","74","42800  >  880 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2136","28.087614210","192.168.126.128","10.136.28.34","TCP","74","49790  >  4125 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2137","28.087656970","192.168.126.128","10.136.28.34","TCP","74","55528  >  2105 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2138","28.087795311","192.168.126.128","10.136.28.34","TCP","74","56014  >  26214 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2139","28.088211595","192.168.126.128","10.136.28.34","TCP","74","54244  >  873 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2140","28.088369513","192.168.126.128","10.136.28.34","TCP","74","52888  >  1061 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454096 TSecr=0 WS=128"
"2141","28.088424075","192.168.126.128","10.136.28.34","TCP","74","36010  >  61900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2142","28.088467938","192.168.126.128","10.136.28.34","TCP","74","60588  >  11111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2143","28.088513474","192.168.126.128","10.136.28.34","TCP","74","60954  >  8300 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2144","28.088691890","192.168.126.128","10.136.28.34","TCP","74","56050  >  1719 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2145","28.088747404","192.168.126.128","10.136.28.34","TCP","74","53142  >  2049 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2146","28.088790455","192.168.126.128","10.136.28.34","TCP","74","60662  >  49157 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2147","28.088832505","192.168.126.128","10.136.28.34","TCP","74","34192  >  1972 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2148","28.088878541","192.168.126.128","10.136.28.34","TCP","74","44924  >  49400 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2149","28.088923045","192.168.126.128","10.136.28.34","TCP","74","42952  >  32771 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2150","28.088965996","192.168.126.128","10.136.28.34","TCP","74","58608  >  8402 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2151","28.089011722","192.168.126.128","10.136.28.34","TCP","74","36314  >  1149 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2152","28.089055895","192.168.126.128","10.136.28.34","TCP","74","42872  >  406 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2153","28.089098135","192.168.126.128","10.136.28.34","TCP","74","55618  >  2604 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2154","28.089143230","192.168.126.128","10.136.28.34","TCP","74","38106  >  2020 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2155","28.089185149","192.168.126.128","10.136.28.34","TCP","74","58272  >  5910 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2156","28.089231466","192.168.126.128","10.136.28.34","TCP","74","40140  >  7201 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2157","28.089273586","192.168.126.128","10.136.28.34","TCP","74","44414  >  15003 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454097 TSecr=0 WS=128"
"2158","28.089791501","192.168.126.128","10.136.28.34","TCP","74","50240  >  70 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2159","28.089867314","192.168.126.128","10.136.28.34","TCP","74","59468  >  2003 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2161","28.090047623","192.168.126.128","10.136.28.34","TCP","74","43816  >  1039 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2162","28.090050849","192.168.126.128","10.136.28.34","TCP","74","44482  >  3920 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2163","28.090051590","192.168.126.128","10.136.28.34","TCP","74","46578  >  3945 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2164","28.090052442","192.168.126.128","10.136.28.34","TCP","74","36056  >  8000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2165","28.090053213","192.168.126.128","10.136.28.34","TCP","74","59456  >  366 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2166","28.090053915","192.168.126.128","10.136.28.34","TCP","74","58460  >  1533 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454098 TSecr=0 WS=128"
"2167","28.104761729","10.136.28.34","192.168.126.128","TCP","60","1033  >  44606 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2168","28.106993603","10.136.28.34","192.168.126.128","TCP","60","3918  >  45992 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2169","28.108001582","10.136.28.34","192.168.126.128","TCP","60","5280  >  53492 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2170","28.119038689","10.136.28.34","192.168.126.128","TCP","60","3971  >  34968 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2171","28.119390040","10.136.28.34","192.168.126.128","TCP","60","64680  >  38974 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2172","28.120116884","10.136.28.34","192.168.126.128","TCP","60","1011  >  36226 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2173","28.120329905","10.136.28.34","192.168.126.128","TCP","60","57797  >  39318 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2174","28.120872622","10.136.28.34","192.168.126.128","TCP","60","49175  >  42044 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2175","28.120872893","10.136.28.34","192.168.126.128","TCP","60","1130  >  34968 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2176","28.121141819","10.136.28.34","192.168.126.128","TCP","60","83  >  58980 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2177","28.121142000","10.136.28.34","192.168.126.128","TCP","60","1010  >  60884 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2178","28.121142040","10.136.28.34","192.168.126.128","TCP","60","109  >  38620 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2179","28.121142080","10.136.28.34","192.168.126.128","TCP","60","3322  >  38930 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2180","28.121142120","10.136.28.34","192.168.126.128","TCP","60","3221  >  60576 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2181","28.121817757","10.136.28.34","192.168.126.128","TCP","60","5988  >  50654 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2182","28.121817978","10.136.28.34","192.168.126.128","TCP","60","19  >  47974 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2183","28.121818018","10.136.28.34","192.168.126.128","TCP","60","2179  >  37080 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2184","28.121818058","10.136.28.34","192.168.126.128","TCP","60","31038  >  42540 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2185","28.121818088","10.136.28.34","192.168.126.128","TCP","60","5730  >  37020 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2186","28.121818128","10.136.28.34","192.168.126.128","TCP","60","49161  >  48734 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2187","28.121818168","10.136.28.34","192.168.126.128","TCP","60","16018  >  45348 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2188","28.121818208","10.136.28.34","192.168.126.128","TCP","60","306  >  33124 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2189","28.121851721","10.136.28.34","192.168.126.128","TCP","60","9071  >  37052 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2191","28.185162329","192.168.126.128","10.136.28.34","TCP","74","54552  >  5190 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454193 TSecr=0 WS=128"
"2192","28.185292374","192.168.126.128","10.136.28.34","TCP","74","57116  >  1839 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454193 TSecr=0 WS=128"
"2193","28.185387013","192.168.126.128","10.136.28.34","TCP","74","50028  >  32777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454193 TSecr=0 WS=128"
"2194","28.185475529","192.168.126.128","10.136.28.34","TCP","74","52590  >  5061 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2195","28.185565549","192.168.126.128","10.136.28.34","TCP","74","34654  >  2638 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2196","28.185662231","192.168.126.128","10.136.28.34","TCP","74","46546  >  1801 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2197","28.185750968","192.168.126.128","10.136.28.34","TCP","74","46588  >  2399 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2198","28.185840036","192.168.126.128","10.136.28.34","TCP","74","40362  >  4004 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2199","28.185937049","192.168.126.128","10.136.28.34","TCP","74","37988  >  3168 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2200","28.186310663","192.168.126.128","10.136.28.34","TCP","74","40948  >  10009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454194 TSecr=0 WS=128"
"2201","28.186436670","192.168.126.128","10.136.28.34","TCP","74","43088  >  9898 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2202","28.186529605","192.168.126.128","10.136.28.34","TCP","74","34318  >  6 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2203","28.186621308","192.168.126.128","10.136.28.34","TCP","74","42780  >  1036 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2204","28.186714954","192.168.126.128","10.136.28.34","TCP","74","59790  >  1000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2205","28.186808761","192.168.126.128","10.136.28.34","TCP","74","42574  >  2065 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2206","28.186864396","192.168.126.128","10.136.28.34","TCP","74","34642  >  843 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2207","28.186908228","192.168.126.128","10.136.28.34","TCP","74","52220  >  1145 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2208","28.186951870","192.168.126.128","10.136.28.34","TCP","74","35536  >  8600 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2209","28.186997757","192.168.126.128","10.136.28.34","TCP","74","56582  >  1434 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2210","28.187041640","192.168.126.128","10.136.28.34","TCP","74","44932  >  765 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2211","28.187083679","192.168.126.128","10.136.28.34","TCP","74","41802  >  3801 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2212","28.187128443","192.168.126.128","10.136.28.34","TCP","74","54080  >  9002 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2213","28.187171554","192.168.126.128","10.136.28.34","TCP","74","40272  >  6100 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2214","28.187218162","192.168.126.128","10.136.28.34","TCP","74","44436  >  1277 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2215","28.187262005","192.168.126.128","10.136.28.34","TCP","74","60162  >  9081 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2216","28.187306819","192.168.126.128","10.136.28.34","TCP","74","39050  >  50000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2217","28.187349540","192.168.126.128","10.136.28.34","TCP","74","45010  >  1095 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454195 TSecr=0 WS=128"
"2218","28.187393553","192.168.126.128","10.136.28.34","TCP","74","43076  >  62078 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2219","28.187582769","192.168.126.128","10.136.28.34","TCP","74","56172  >  4443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2220","28.187644405","192.168.126.128","10.136.28.34","TCP","74","57298  >  9485 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2221","28.187689690","192.168.126.128","10.136.28.34","TCP","74","33040  >  3580 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2222","28.187732782","192.168.126.128","10.136.28.34","TCP","74","49900  >  1137 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2223","28.187774701","192.168.126.128","10.136.28.34","TCP","74","59402  >  8081 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2224","28.187819665","192.168.126.128","10.136.28.34","TCP","74","45186  >  3001 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
"2225","28.187862636","192.168.126.128","10.136.28.34","TCP","74","59768  >  5901 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258454196 TSecr=0 WS=128"
